country,year,population,continent,life_exp,gdp_cap,ln_population,ln_life_exp,ln_gdpPercap
Puerto Rico,1962,2448046,Americas,69.62,5108.34463,6.388819574,1.842734019,8.538630684
Puerto Rico,1967,2648961,Americas,71.1,6929.277714,6.423075564,1.851869601,8.843510861
Puerto Rico,1972,2847132,Americas,72.16,9123.041742,6.454407603,1.858296525,9.118558552
Puerto Rico,1977,3080828,Americas,73.44,9770.524921,6.488667453,1.865932668,9.187125471
Puerto Rico,1982,3279001,Americas,73.75,10330.98915,6.515741549,1.867762025,9.242903313
Puerto Rico,1987,3444468,Americas,74.63,12281.34191,6.537122154,1.872913442,9.415836472
Puerto Rico,1992,3585176,Americas,73.911,14641.58711,6.55451048,1.868709078,9.591621191
Puerto Rico,1997,3759430,Americas,74.917,16999.4333,6.575122003,1.874580378,9.740935287
Puerto Rico,2002,3859606,Americas,77.778,18855.60618,6.586542973,1.890856771,9.844565559
Puerto Rico,2007,3942491,Americas,78.746,19328.70901,6.595770711,1.896228502,9.869346783
Reunion,1952,257700,Africa,52.724,2718.885295,5.411114419,1.722008351,7.907977257
Reunion,1957,308700,Africa,55.09,2769.451844,5.489536629,1.741072772,7.926404689
Reunion,1962,358900,Africa,57.666,3173.72334,5.554973458,1.760919828,8.062660733
Reunion,1967,414024,Africa,60.542,4021.175739,5.617025517,1.782056764,8.299329611
Reunion,1972,461633,Africa,64.274,5047.658563,5.664296847,1.808035328,8.526679764
Reunion,1977,492095,Africa,67.064,4319.804067,5.692048952,1.826489453,8.370965325
Reunion,1982,517810,Africa,69.885,5267.219353,5.714170433,1.84438397,8.569257865
Reunion,1987,562035,Africa,71.913,5303.377488,5.749763362,1.856807407,8.576099158
Reunion,1992,622191,Africa,73.615,6101.255823,5.793923725,1.866966316,8.716249902
Reunion,1997,684810,Africa,74.772,6071.941411,5.835570094,1.873738997,8.71143367
Reunion,2002,743981,Africa,75.744,6316.1652,5.871561845,1.879348236,8.750867531
Reunion,2007,798094,Africa,76.442,7670.122558,5.902054046,1.883332041,8.945087873
Romania,1952,16630000,Europe,61.05,3144.613186,7.220892249,1.785685668,8.053446168
Romania,1957,17829327,Europe,64.1,3943.370225,7.25113495,1.80685803,8.279791024
Romania,1962,18680721,Europe,66.8,4734.997586,7.271393634,1.824776462,8.462736496
Romania,1967,19284814,Europe,66.8,6470.866545,7.285215454,1.824776462,8.775065311
Romania,1972,20662648,Europe,69.21,8011.414402,7.315185977,1.840168849,8.988622604
Romania,1977,21658597,Europe,69.46,9356.39724,7.33563032,1.841734779,9.143815585
Romania,1982,22356726,Europe,69.66,9605.314053,7.349408204,1.84298347,9.170071771
Romania,1987,22686371,Europe,69.53,9696.273295,7.35576503,1.842172229,9.179496894
Romania,1992,22797027,Europe,69.36,6598.409903,7.357878214,1.841109084,8.794583975
Romania,1997,22562458,Europe,69.72,7346.547557,7.353386411,1.843357378,8.901985762
Romania,2002,22404337,Europe,71.322,7885.360081,7.350332097,1.853223513,8.972763165
Romania,2007,22276056,Europe,72.476,10808.47561,7.347838301,1.860194216,9.288085884
Rwanda,1952,2534927,Africa,40,493.3238752,6.403965457,1.602059991,6.201165906
Rwanda,1957,2822082,Africa,41.5,540.2893983,6.450569629,1.618048097,6.292104919
Rwanda,1962,3051242,Africa,43,597.4730727,6.484476654,1.633468456,6.392709216
Rwanda,1967,3451079,Africa,44.1,510.9637142,6.537954901,1.644438589,6.236298578
Rwanda,1972,3992121,Africa,44.6,590.5806638,6.601203696,1.649334859,6.381106229
Rwanda,1977,4657072,Africa,45,670.0806011,6.668112952,1.653212514,6.507398005
Rwanda,1982,5507565,Africa,46.218,881.5706467,6.740959631,1.664811148,6.781705142
Rwanda,1987,6349365,Africa,44.02,847.991217,6.802730294,1.643650038,6.742870278
Rwanda,1992,7290203,Africa,23.599,737.0685949,6.862739622,1.3728936,6.602680961
Rwanda,1997,7212583,Africa,36.087,589.9445051,6.858090824,1.55735078,6.380028473
Rwanda,2002,7852401,Africa,43.413,785.6537648,6.89500247,1.637619798,6.666516193
Rwanda,2007,8860588,Africa,46.242,863.0884639,6.947462543,1.665036609,6.760517193
Sao Tome and Principe,1952,60011,Africa,46.471,879.5835855,4.778230864,1.667182018,6.779448597
Sao Tome and Principe,1957,61325,Africa,48.945,860.7369026,4.787637557,1.689708333,6.757788886
Sao Tome and Principe,1962,65345,Africa,51.893,1071.551119,4.815212362,1.715108779,6.976862522
Sao Tome and Principe,1967,70787,Africa,54.425,1384.840593,4.849953507,1.735798438,7.233340317
Sao Tome and Principe,1972,76595,Africa,56.48,1532.985254,4.884200421,1.751894688,7.33497226
Sao Tome and Principe,1977,86796,Africa,58.55,1737.561657,4.938499711,1.767526899,7.460238063
Sao Tome and Principe,1982,98593,Africa,60.351,1890.218117,4.993846082,1.780684471,7.544447507
Sao Tome and Principe,1987,110812,Africa,61.728,1516.525457,5.044586793,1.790482206,7.324177114
Sao Tome and Principe,1992,125911,Africa,62.742,1428.777814,5.100063673,1.797558358,7.264574682
Sao Tome and Principe,1997,145608,Africa,63.306,1339.076036,5.163185237,1.801444873,7.19973513
Sao Tome and Principe,2002,170372,Africa,64.337,1353.09239,5.231398222,1.808460806,7.210147911
Sao Tome and Principe,2007,199579,Africa,65.528,1598.435089,5.300114842,1.816426913,7.37678036
Saudi Arabia,1952,4005677,Asia,39.875,6459.554823,6.602675927,1.600700696,8.773315682
Saudi Arabia,1957,4419650,Asia,42.868,8157.591248,6.645387878,1.632133222,9.006704214
Saudi Arabia,1962,4943029,Asia,45.914,11626.41975,6.693993158,1.66194513,9.361035352
Saudi Arabia,1967,5618198,Asia,49.901,16903.04886,6.749597041,1.698109249,9.735249291
Saudi Arabia,1972,6472756,Asia,53.886,24837.42865,6.811089236,1.731475947,10.12010701
Saudi Arabia,1977,8128505,Asia,58.69,34167.7626,6.910010677,1.76856411,10.43903786
Saudi Arabia,1982,11254672,Asia,63.012,33693.17525,7.051332843,1.799423264,10.42505058
Saudi Arabia,1987,14619745,Asia,66.295,21198.26136,7.164939798,1.821480775,9.961674446
Saudi Arabia,1992,16945857,Asia,68.768,24841.61777,7.229063537,1.837386394,10.12027566
Saudi Arabia,1997,21229759,Asia,70.533,20586.69019,7.326945064,1.848392356,9.932400039
Saudi Arabia,2002,24501530,Asia,71.626,19014.54118,7.389193205,1.855070698,9.852959291
Saudi Arabia,2007,27601038,Asia,72.777,21654.83194,7.440925415,1.861994149,9.982983893
Senegal,1952,2755589,Africa,37.278,1450.356983,6.440214442,1.571452604,7.279565
Senegal,1957,3054547,Africa,39.329,1567.653006,6.484946812,1.594712904,7.357334879
Senegal,1962,3430243,Africa,41.454,1654.988723,6.535324887,1.617566443,7.411549474
Senegal,1967,3965841,Africa,43.563,1612.404632,6.598335298,1.63911778,7.385481904
Senegal,1972,4588696,Africa,45.815,1597.712056,6.661689287,1.661007691,7.37632792
Senegal,1977,5260855,Africa,48.879,1561.769116,6.721056332,1.689122312,7.353574506
Senegal,1982,6147783,Africa,52.379,1518.479984,6.78871853,1.719157203,7.325465103
Senegal,1987,7171347,Africa,55.769,1441.72072,6.855600737,1.746392857,7.273592624
Senegal,1992,8307920,Africa,58.196,1367.899369,6.919492306,1.764893135,7.221031535
Senegal,1997,9535314,Africa,60.187,1392.368347,6.979334999,1.779502697,7.238761423
Senegal,2002,10870037,Africa,61.6,1519.635262,7.036231022,1.789580712,7.326225626
Senegal,2007,12267493,Africa,63.062,1712.472136,7.088755819,1.79976774,7.445693299
Serbia,1952,6860147,Europe,57.996,3581.459448,6.836333422,1.763398041,8.183525663
Serbia,1957,7271135,Europe,61.685,4981.090891,6.861602208,1.790179569,8.5134042
Serbia,1962,7616060,Europe,64.531,6289.629157,6.881730357,1.809768395,8.74665739
Serbia,1967,7971222,Europe,66.914,7991.707066,6.901524904,1.825516992,8.986159666
Serbia,1972,8313288,Europe,68.7,10522.06749,6.919772826,1.836956737,9.261229996
Serbia,1977,8686367,Europe,70.3,12980.66956,6.938838174,1.846955325,9.471216573
Serbia,1982,9032824,Europe,70.162,15181.0927,6.955823548,1.84610196,9.627806031
Serbia,1987,9230783,Europe,71.218,15870.87851,6.965238542,1.852589773,9.672241169
Serbia,1992,9826397,Europe,71.659,9325.068238,6.992394306,1.855270743,9.140461562
Serbia,1997,10336594,Europe,72.232,7914.320304,7.014377458,1.85872964,8.976429094
Serbia,2002,10111559,Europe,73.213,7236.075251,7.00481812,1.864588203,8.886834246
Serbia,2007,10150265,Europe,74.002,9786.534714,7.006477381,1.869243457,9.188762711
Sierra Leone,1952,2143249,Africa,30.331,879.7877358,6.33107263,1.481886729,6.779680669
Sierra Leone,1957,2295678,Africa,31.57,1004.484437,6.360910972,1.499274582,6.912229691
Sierra Leone,1962,2467895,Africa,32.767,1116.639877,6.392326678,1.515436681,7.018079345
Sierra Leone,1967,2662190,Africa,34.113,1206.043465,6.425239048,1.532919914,7.095100417
Sierra Leone,1972,2879013,Africa,35.4,1353.759762,6.459243626,1.549003262,7.210641009
Sierra Leone,1977,3140897,Africa,36.788,1348.285159,6.497053695,1.565706178,7.206588811
Sierra Leone,1982,3464522,Africa,38.445,1465.010784,6.539643323,1.584839865,7.289617883
Sierra Leone,1987,3868905,Africa,40.006,1294.447788,6.587588066,1.602125131,7.165839465
Sierra Leone,1992,4260884,Africa,38.333,1068.696278,6.629499711,1.583572809,6.974194753
Sierra Leone,1997,4578212,Africa,39.897,574.6481576,6.660695899,1.600940241,6.353757954
Sierra Leone,2002,5359092,Africa,41.012,699.489713,6.729091213,1.612910949,6.550351088
Sierra Leone,2007,6144562,Africa,42.568,862.5407561,6.788490931,1.629083246,6.759882401
Singapore,1952,1127000,Asia,60.396,2315.138227,6.051923916,1.781008176,7.747224674
Singapore,1957,1445929,Asia,63.179,2843.104409,6.160146968,1.800572748,7.952651836
Singapore,1962,1750200,Asia,65.798,3674.735572,6.24308768,1.818212693,8.209236456
Singapore,1967,1977600,Asia,67.946,4977.41854,6.296138453,1.832163895,8.51266667
Singapore,1972,2152400,Asia,69.521,8597.756202,6.332922983,1.84211601,9.059256541
Singapore,1977,2325300,Asia,70.795,11210.08948,6.366478992,1.850002586,9.324569498
Singapore,1982,2651869,Asia,71.76,15169.16112,6.423552066,1.85588243,9.627019772
Singapore,1987,2794552,Asia,73.56,18861.53081,6.446312195,1.866641721,9.84487972
Singapore,1992,3235865,Asia,75.788,24769.8912,6.509990395,1.879600446,10.11738413
Singapore,1997,3802309,Asia,77.158,33519.4766,6.580047408,1.887380962,10.41988194
Singapore,2002,4197776,Asia,78.77,36023.1054,6.62301926,1.896360845,10.49191583
Singapore,2007,4553009,Asia,79.972,47143.17964,6.658298509,1.902937957,10.76094463
Slovak Republic,1952,3558137,Europe,64.36,5074.659104,6.551222666,1.808616035,8.53201463
Slovak Republic,1957,3844277,Europe,67.45,6093.26298,6.584814673,1.828981954,8.71493901
Slovak Republic,1962,4237384,Europe,70.33,7481.107598,6.627097822,1.847140617,8.920136135
Slovak Republic,1967,4442238,Europe,70.98,8412.902397,6.647601823,1.851135995,9.037521806
Slovak Republic,1972,4593433,Europe,70.35,9674.167626,6.662137386,1.847264102,9.177214481
Slovak Republic,1977,4827803,Europe,70.45,10922.66404,6.68374954,1.847880997,9.298595179
Slovak Republic,1982,5048043,Europe,70.8,11348.54585,6.703123046,1.850033258,9.336844896
Slovak Republic,1987,5199318,Europe,71.08,12037.26758,6.715946381,1.851747419,9.395762748
Slovak Republic,1992,5302888,Europe,71.38,9498.467723,6.724512455,1.853576544,9.158885772
Slovak Republic,1997,5383010,Europe,72.71,12126.23065,6.731025187,1.861594145,9.403126208
Slovak Republic,2002,5410052,Europe,73.8,13638.77837,6.733201439,1.868056362,9.520672365
Slovak Republic,2007,5447502,Europe,74.663,18678.31435,6.736197398,1.873105436,9.835118469
Slovenia,1952,1489518,Europe,65.57,4215.041741,6.173045756,1.816705184,8.346414773
Slovenia,1957,1533070,Europe,67.85,5862.276629,6.185561985,1.831549852,8.67629331
Slovenia,1962,1582962,Europe,69.15,7402.303395,6.199470489,1.839792184,8.9095465
Slovenia,1967,1646912,Europe,69.18,9405.489397,6.216670394,1.839980558,9.149048776
Slovenia,1972,1694510,Europe,69.82,12383.4862,6.229044136,1.843979844,9.424119106
Slovenia,1977,1746919,Europe,70.97,15277.03017,6.242272768,1.851074805,9.634105683
Slovenia,1982,1861252,Europe,71.063,17866.72175,6.269805177,1.851643538,9.790695141
Slovenia,1987,1945870,Europe,72.25,18678.53492,6.289113822,1.858837851,9.835130278
Slovenia,1992,1999210,Europe,73.64,14214.71681,6.300858415,1.86711378,9.562033102
Slovenia,1997,2011612,Europe,75.13,17161.10735,6.303544218,1.875813389,9.750400902
Slovenia,2002,2011497,Europe,76.66,20660.01936,6.303519389,1.884568815,9.93595568
Slovenia,2007,2009245,Europe,77.926,25768.25759,6.303032896,1.891682384,10.15689869
Somalia,1952,2526994,Africa,32.978,1135.749842,6.402604211,1.518224314,7.035048366
Somalia,1957,2780415,Africa,34.977,1258.147413,6.444109623,1.543782557,7.137395611
Somalia,1962,3080153,Africa,36.981,1369.488336,6.48857229,1.567978651,7.222192472
Somalia,1967,3428839,Africa,38.977,1284.73318,6.535147093,1.590808409,7.158306334
Somalia,1972,3840161,Africa,40.973,1254.576127,6.584349433,1.612497764,7.134553047
Somalia,1977,4353666,Africa,41.974,1450.992513,6.638855108,1.622980358,7.280003093
Somalia,1982,5828892,Africa,42.955,1176.807031,6.765586009,1.633013723,7.070560144
Somalia,1987,6921858,Africa,44.501,1093.244963,6.840222686,1.64836977,6.996905583
Somalia,1992,6099799,Africa,39.658,926.9602964,6.785315524,1.598330808,6.831910734
Somalia,1997,6633514,Africa,43.795,930.5964284,6.82174365,1.641424531,6.835825701
Somalia,2002,7753310,Africa,45.936,882.0818218,6.889487149,1.662153175,6.78228482
Somalia,2007,9118773,Africa,48.159,926.1410683,6.959936405,1.68267746,6.831026565
South Africa,1952,14264935,Africa,45.009,4725.295531,7.154269797,1.653299364,8.460685384
South Africa,1957,16151549,Africa,47.985,5487.104219,7.208214179,1.681105499,8.610155931
South Africa,1962,18356657,Africa,49.951,5768.729717,7.263793593,1.698544187,8.660207182
South Africa,1967,20997321,Africa,51.927,7114.477971,7.322163888,1.715393233,8.869887138
South Africa,1972,23935810,Africa,53.696,7765.962636,7.379048129,1.729941935,8.957505699
South Africa,1977,27129932,Africa,55.527,8028.651439,7.433448705,1.74450421,8.990771852
South Africa,1982,31140029,Africa,58.161,8568.266228,7.493319013,1.764631865,9.055820684
South Africa,1987,35933379,Africa,60.834,7825.823398,7.555498058,1.784146373,8.965184236
South Africa,1992,39964159,Africa,61.888,7225.069258,7.601670678,1.791606448,8.885312099
South Africa,1997,42835005,Africa,60.236,7479.188244,7.631798822,1.779856125,8.919879542
South Africa,2002,44433622,Africa,53.365,7710.946444,7.647711716,1.727256514,8.950396214
South Africa,2007,43997828,Africa,49.339,9269.657808,7.643431238,1.693190343,9.134501744
Spain,1952,28549870,Europe,64.94,3834.034742,7.455604135,1.812512284,8.251672985
Spain,1957,29841614,Europe,66.66,4564.80241,7.474822308,1.823865309,8.426130508
Spain,1962,31158061,Europe,69.69,5693.843879,7.493570423,1.843170465,8.647140849
Spain,1967,32850275,Europe,71.44,7993.512294,7.51653901,1.853941446,8.986385528
Spain,1972,34513161,Europe,73.06,10638.75131,7.537984737,1.863679668,9.272258398
Spain,1977,36439000,Europe,74.39,13236.92117,7.56156645,1.871514559,9.490765262
Spain,1982,37983310,Europe,76.3,13926.16997,7.579592808,1.882524538,9.541525081
Spain,1987,38880702,Europe,76.9,15764.98313,7.589734098,1.88592634,9.665546502
Spain,1992,39549438,Europe,77.57,18603.06452,7.597140317,1.889693791,9.831081605
Spain,1997,39855442,Europe,78.77,20445.29896,7.60048763,1.896360845,9.925508255
Spain,2002,40152517,Europe,79.78,24835.47166,7.603712775,1.901894032,10.12002822
Spain,2007,40448191,Europe,80.941,28821.0637,7.606899103,1.908168566,10.26886178
Sri Lanka,1952,7982342,Asia,57.593,1083.53203,6.902130331,1.760369701,6.987981382
Sri Lanka,1957,9128546,Asia,61.456,1072.546602,6.960401608,1.78856429,6.977791102
Sri Lanka,1962,10421936,Asia,62.192,1074.47196,7.017948402,1.793734523,6.97958462
Sri Lanka,1967,11737396,Asia,64.266,1135.514326,7.069571757,1.80798127,7.034840978
Sri Lanka,1972,13016733,Asia,65.042,1213.39553,7.114501997,1.813193887,7.101177932
Sri Lanka,1977,14116836,Asia,65.949,1348.775651,7.149737369,1.819208215,7.206952535
Sri Lanka,1982,15410151,Asia,68.757,1648.079789,7.187806894,1.837316919,7.407366125
Sri Lanka,1987,16495304,Asia,69.011,1876.766827,7.217360324,1.838918321,7.537305802
Sri Lanka,1992,17587060,Asia,70.379,2153.739222,7.245193245,1.847443092,7.674960784
Sri Lanka,1997,18698655,Asia,70.457,2664.477257,7.271810369,1.847924147,7.887763166
Sri Lanka,2002,19576783,Asia,70.815,3015.378833,7.291741327,1.850125259,8.011480751
Sri Lanka,2007,20378239,Asia,72.396,3970.095407,7.309166651,1.859714571,8.286545405
Sudan,1952,8504667,Africa,38.635,1615.991129,6.929657313,1.586980917,7.38770375
Sudan,1957,9753392,Africa,39.624,1770.337074,6.989155679,1.597958315,7.478925245
Sudan,1962,11183227,Africa,40.87,1959.593767,7.04856714,1.611404638,7.580492469
Sudan,1967,12716129,Africa,42.858,1687.997641,7.104354925,1.632031901,7.431298278
Sudan,1972,14597019,Africa,45.083,1659.652775,7.164264173,1.654012808,7.414363688
Sudan,1977,17104986,Africa,47.8,2202.988423,7.233122723,1.679427897,7.697570092
Sudan,1982,20367053,Africa,50.338,1895.544073,7.308928194,1.701895956,7.547261186
Sudan,1987,24725960,Africa,51.744,1507.819159,7.393153162,1.713859998,7.31841962
Sudan,1992,28227588,Africa,53.556,1492.197043,7.45067377,1.728808133,7.308004838
Sudan,1997,32160729,Africa,55.373,1632.210764,7.507325885,1.743298053,7.397690672
Sudan,2002,37090298,Africa,56.369,1993.398314,7.569260323,1.75104033,7.597596157
Sudan,2007,42292929,Africa,58.556,2602.394995,7.626267763,1.767571402,7.864187452
Swaziland,1952,290243,Africa,41.407,1148.376626,5.462761754,1.617073766,7.046104595
Swaziland,1957,326741,Africa,43.424,1244.708364,5.514203634,1.637729826,7.126656536
Swaziland,1962,370006,Africa,44.992,1856.182125,5.568208767,1.653135299,7.526277036
Swaziland,1967,420690,Africa,46.633,2613.101665,5.623962189,1.668693355,7.868293172
Swaziland,1972,480105,Africa,49.552,3364.836625,5.681336229,1.695061188,8.12113469
Swaziland,1977,551425,Africa,52.537,3781.410618,5.741486452,1.72046527,8.237852398
Swaziland,1982,649901,Africa,55.561,3895.384018,5.812847205,1.744770054,8.267547546
Swaziland,1987,779348,Africa,57.678,3984.839812,5.891731425,1.761010193,8.290252393
Swaziland,1992,962344,Africa,58.474,3553.0224,5.983330343,1.766962803,8.175553901
Swaziland,1997,1054486,Africa,54.289,3876.76846,6.023040818,1.734711842,8.262757214
Swaziland,2002,1130269,Africa,43.869,4128.116943,6.053181816,1.642157735,8.325576636
Swaziland,2007,1133066,Africa,39.613,4513.480643,6.054255208,1.597837734,8.414823896
Sweden,1952,7124673,Europe,71.86,8527.844662,6.852764936,1.856487213,9.051091931
Sweden,1957,7363802,Europe,72.49,9911.878226,6.867102103,1.8602781,9.201489138
Sweden,1962,7561588,Europe,73.37,12329.44192,6.878613011,1.865518519,9.419745333
Sweden,1967,7867931,Europe,74.16,15258.29697,6.895860543,1.870169721,9.632878698
Sweden,1972,8122293,Europe,74.72,17832.02464,6.909678652,1.873436863,9.788751257
Sweden,1977,8251648,Europe,75.44,18855.72521,6.916540693,1.87760168,9.844571871
Sweden,1982,8325260,Europe,76.42,20667.38125,6.920397806,1.883207033,9.936311951
Sweden,1987,8421403,Europe,77.19,23586.92927,6.925384451,1.887561041,10.06844799
Sweden,1992,8718867,Europe,78.16,23880.01683,6.940460053,1.892984551,10.08079727
Sweden,1997,8897619,Europe,79.39,25266.59499,6.949273805,1.899765802,10.13723845
Sweden,2002,8954175,Europe,80.04,29341.63093,6.952025578,1.90330708,10.28676264
Sweden,2007,9031088,Europe,80.884,33859.74835,6.955740074,1.907862621,10.42998222
Switzerland,1952,4815000,Europe,69.62,14734.23275,6.682596291,1.842734019,9.597928824
Switzerland,1957,5126000,Europe,70.56,17909.48973,6.709778602,1.848558572,9.793086004
Switzerland,1962,5666000,Europe,71.32,20431.0927,6.75327657,1.853211335,9.924813171
Switzerland,1967,6063000,Europe,72.77,22966.14432,6.782687568,1.861952375,10.04177642
Switzerland,1972,6401400,Europe,73.78,27195.11304,6.806274966,1.867938651,10.21079257
Switzerland,1977,6316424,Europe,75.39,26982.29052,6.800471275,1.877313743,10.20293602
Switzerland,1982,6468126,Europe,76.21,28397.71512,6.810778471,1.882011962,10.25406397
Switzerland,1987,6649942,Europe,77.41,30281.70459,6.822817857,1.888797067,10.318299
Switzerland,1992,6995447,Europe,78.03,31871.5303,6.844815471,1.892261607,10.36946842
Switzerland,1997,7193761,Europe,79.37,32135.32301,6.856956005,1.89965638,10.37771111
Switzerland,2002,7361757,Europe,80.62,34480.95771,6.866981478,1.906442794,10.4481625
Switzerland,2007,7554661,Europe,81.701,37506.41907,6.878214981,1.912227372,10.53226737
Syria,1952,3661549,Asia,45.883,1643.485354,6.56366485,1.661651806,7.404574482
Syria,1957,4149908,Asia,48.284,2117.234893,6.618038469,1.683803241,7.657866221
Syria,1962,4834621,Asia,50.305,2193.037133,6.684362434,1.701611153,7.693042681
Syria,1967,5680812,Asia,53.655,1881.923632,6.754410417,1.729610199,7.540049741
Syria,1972,6701172,Asia,57.296,2571.423014,6.826150765,1.758124304,7.852214727
Syria,1977,7932503,Asia,61.195,3195.484582,6.899410245,1.786715939,8.069494024
Syria,1982,9410494,Asia,64.59,3761.837715,6.973612422,1.810165285,8.232662871
Syria,1987,11242847,Asia,66.974,3116.774285,7.050876301,1.825906238,8.044553863
Syria,1992,13219062,Asia,69.249,3340.542768,7.12120064,1.840413506,8.113888578
Syria,1997,15081016,Asia,71.527,4014.238972,7.178430601,1.85447001,8.297603062
Syria,2002,17155814,Asia,73.053,4090.925331,7.234411329,1.863638055,8.316526466
Syria,2007,19314747,Asia,74.143,4184.548089,7.285889024,1.870070155,8.339153994
Taiwan,1952,8550362,Asia,58.5,1206.947913,6.931984502,1.767155866,7.095850066
Taiwan,1957,10164215,Asia,62.4,1507.86129,7.007073843,1.79518459,7.318447562
Taiwan,1962,11918938,Asia,65.2,1822.879028,7.076237561,1.814247596,7.508172414
Taiwan,1967,13648692,Asia,67.5,2643.858681,7.135091033,1.829303773,7.879994751
Taiwan,1972,15226039,Asia,69.39,4062.523897,7.182586938,1.841296887,8.309559709
Taiwan,1977,16785196,Asia,70.59,5596.519826,7.224926417,1.848743182,8.629900224
Taiwan,1982,18501390,Asia,72.16,7426.354774,7.267204358,1.858296525,8.912790408
Taiwan,1987,19757799,Asia,73.4,11054.56175,7.295738563,1.86569606,9.31059845
Taiwan,1992,20686918,Asia,74.26,15215.6579,7.315695793,1.870754945,9.630080302
Taiwan,1997,21628605,Asia,75.25,20206.82098,7.335028509,1.876506504,9.913775499
Taiwan,2002,22454239,Asia,76.99,23235.42329,7.351298341,1.88643432,10.05343326
Taiwan,2007,23174294,Asia,78.4,28718.27684,7.365006512,1.894316063,10.26528902
Tanzania,1952,8322925,Africa,41.215,716.6500721,6.920275981,1.615055304,6.574587677
Tanzania,1957,9452826,Africa,42.974,698.5356073,6.975561664,1.633205779,6.548986154
Tanzania,1962,10863958,Africa,44.246,722.0038073,7.035988078,1.645874015,6.582030412
Tanzania,1967,12607312,Africa,45.757,848.2186575,7.100622501,1.660457543,6.743138453
Tanzania,1972,14706593,Africa,47.62,915.9850592,7.167512074,1.677789391,6.820000054
Tanzania,1977,17129565,Africa,49.919,962.4922932,7.233746334,1.698265877,6.869526059
Tanzania,1982,19844382,Africa,50.608,874.2426069,7.297637579,1.704219175,6.773357919
Tanzania,1987,23040630,Africa,51.535,831.8220794,7.36249435,1.71210228,6.723618571
Tanzania,1992,26605473,Africa,50.44,825.682454,7.424970984,1.702775078,6.716210261
Tanzania,1997,30686889,Africa,48.466,789.1862231,7.486952862,1.685437178,6.671002317
Tanzania,2002,34593779,Africa,49.651,899.0742111,7.538998007,1.695928,6.80136558
Tanzania,2007,38139640,Africa,52.517,1107.482182,7.581376589,1.720299909,7.009844413
Thailand,1952,21289402,Asia,50.848,757.7974177,7.328163463,1.706273876,6.630416091
Thailand,1957,25041917,Asia,53.63,793.5774148,7.398667572,1.729407797,6.676551096
Thailand,1962,29263397,Asia,56.061,1002.199172,7.466324739,1.74866084,6.909952036
Thailand,1967,34024249,Asia,58.285,1295.46066,7.531788548,1.765556801,7.166621633
Thailand,1972,39276153,Asia,60.405,1524.358936,7.594128943,1.781072889,7.329329231
Thailand,1977,44148285,Asia,62.494,1961.224635,7.644913837,1.795838323,7.581324371
Thailand,1982,48827160,Asia,64.597,2393.219781,7.688661465,1.810212349,7.780394927
Thailand,1987,52910342,Asia,66.084,2982.653773,7.723540569,1.820096323,8.000568711
Thailand,1992,56667095,Asia,67.298,4616.896545,7.753330949,1.828002158,8.437478015
Thailand,1997,60216677,Asia,67.521,5852.625497,7.779716786,1.829438866,8.674645642
Thailand,2002,62806748,Asia,68.564,5913.187529,7.798006307,1.836096146,8.68494031
Thailand,2007,65068149,Asia,70.616,7458.396327,7.813368452,1.848903114,8.917095701
Togo,1952,1219113,Africa,38.596,859.8086567,6.086043962,1.586542298,6.756709872
Togo,1957,1357445,Africa,41.208,925.9083202,6.132722242,1.614981537,6.830775223
Togo,1962,1528098,Africa,43.922,1067.53481,6.184151207,1.642682108,6.973107353
Togo,1967,1735550,Africa,46.769,1477.59676,6.23943713,1.669958084,7.298172236
Togo,1972,2056351,Africa,49.759,1649.660188,6.313097247,1.696871644,7.408324599
Togo,1977,2308582,Africa,52.887,1532.776998,6.363345305,1.723348932,7.334836401
Togo,1982,2644765,Africa,55.471,1344.577953,6.422387089,1.744065995,7.203835453
Togo,1987,3154264,Africa,56.941,1202.201361,6.498898039,1.75542509,7.091909623
Togo,1992,3747553,Africa,58.061,1034.298904,6.573747784,1.763884512,6.941479089
Togo,1997,4320890,Africa,58.39,982.2869243,6.63557321,1.766338475,6.889883449
Togo,2002,4977378,Africa,57.561,886.2205765,6.697000624,1.76012833,6.786965877
Togo,2007,5701579,Africa,58.42,882.9699438,6.755995146,1.766561553,6.783291161
Trinidad and Tobago,1952,662850,Americas,59.1,3023.271928,5.821415261,1.771587481,8.014094944
Trinidad and Tobago,1957,764900,Americas,61.8,4100.3934,5.883604661,1.790988475,8.318838199
Trinidad and Tobago,1962,887498,Americas,64.9,4997.523971,5.948167383,1.812244697,8.516697863
Trinidad and Tobago,1967,960155,Americas,65.4,5621.368472,5.982341348,1.815577748,8.634330414
Trinidad and Tobago,1972,975199,Americas,65.9,6619.551419,5.989093247,1.818885415,8.797782885
Trinidad and Tobago,1977,1039009,Americas,68.3,7899.554209,6.016619309,1.834420704,8.974561608
Trinidad and Tobago,1982,1116479,Americas,68.832,9119.528607,6.047850559,1.837790389,9.118173394
Trinidad and Tobago,1987,1191336,Americas,69.582,7388.597823,6.076034266,1.842496908,8.907693256
Trinidad and Tobago,1992,1183669,Americas,69.862,7370.990932,6.073230274,1.844241014,8.905307431
Trinidad and Tobago,1997,1138101,Americas,69.465,8792.573126,6.056180805,1.84176604,9.081662681
Trinidad and Tobago,2002,1101832,Americas,68.976,11460.60023,6.042115381,1.838698006,9.346670365
Trinidad and Tobago,2007,1056608,Americas,69.819,18008.50924,6.023913895,1.843973624,9.798599661
